model,train_alpha,score_type,mean_score,std_score,q95,q99
GAT_h32_l2_head2_a0.7,0.7,population_error,0.9763306975364685,0.8428812026977539,2.6654679775238037,3.981036424636841
GAT_h32_l2_head2_a0.7,0.7,country_score,0.7680501341819763,0.27895158529281616,0.9991146922111511,0.9997269511222839
GAT_h32_l2_head2_a0.9,0.9,combined_score,0.6945679187774658,0.5200667381286621,1.758561134338379,2.6073148250579834
GAT_h32_l2_head2_a0.9,0.9,population_error,0.6638054251670837,0.8136783242225647,2.374436616897583,3.688068389892578
GAT_h32_l2_head2_a0.9,0.9,country_score,0.7407116293907166,0.2987704873085022,0.9984150528907776,0.9992789030075073
GAT_h32_l2_head4_a0.1,0.1,combined_score,0.7230961918830872,0.5499951839447021,1.8945119380950928,2.4370203018188477
GAT_h32_l2_head4_a0.1,0.1,population_error,0.8025549650192261,0.835300087928772,2.6122570037841797,3.4503605365753174
GAT_h32_l2_head4_a0.1,0.1,country_score,0.6039077639579773,0.3647446930408478,0.9994451999664307,0.9999252557754517
GAT_h32_l2_head4_a0.3,0.3,combined_score,0.7663628458976746,0.5504496097564697,1.930602788925171,2.5778744220733643
GAT_h32_l2_head4_a0.3,0.3,population_error,0.8345954418182373,0.8420206904411316,2.664667844772339,3.661900758743286
GAT_h32_l2_head4_a0.3,0.3,country_score,0.6640141010284424,0.35718342661857605,0.9993035197257996,0.9998152852058411
GAT_h32_l2_head4_a0.5,0.5,combined_score,0.7199167609214783,0.5323702096939087,1.8183807134628296,2.530684232711792
GAT_h32_l2_head4_a0.5,0.5,population_error,0.7380441427230835,0.827892541885376,2.487260341644287,3.6867194175720215
GAT_h32_l2_head4_a0.5,0.5,country_score,0.6927254796028137,0.31813305616378784,0.9993621706962585,0.9999127388000488
GAT_h32_l2_head4_a0.7,0.7,combined_score,0.6962114572525024,0.5352350473403931,1.7627619504928589,2.610863208770752
GAT_h32_l2_head4_a0.7,0.7,population_error,0.6892907023429871,0.8299002051353455,2.3809449672698975,3.690919876098633
GAT_h32_l2_head4_a0.7,0.7,country_score,0.7065925002098083,0.32026639580726624,0.9991807341575623,0.9997159242630005
GAT_h32_l2_head4_a0.9,0.9,combined_score,0.6415868401527405,0.504272997379303,1.6119781732559204,2.4235281944274902
GAT_h32_l2_head4_a0.9,0.9,population_error,0.6322416663169861,0.7596489191055298,2.180457353591919,3.6984453201293945
GAT_h32_l2_head4_a0.9,0.9,country_score,0.6556046605110168,0.34803909063339233,0.9984892010688782,0.9996334910392761
GAT_h32_l3_head1_a0.1,0.1,combined_score,0.8823198080062866,0.5814914107322693,2.048042058944702,2.5116541385650635
GAT_h32_l3_head1_a0.1,0.1,population_error,1.0280685424804688,0.9023618698120117,2.8272147178649902,3.879265785217285
GAT_h32_l3_head1_a0.1,0.1,country_score,0.6636966466903687,0.36199602484703064,0.9995611310005188,0.9999544620513916
GAT_h32_l3_head1_a0.3,0.3,combined_score,0.8592761158943176,0.5895665884017944,2.048340320587158,2.7906653881073
GAT_h32_l3_head1_a0.3,0.3,population_error,0.981444239616394,0.9231959581375122,2.8559696674346924,4.099895000457764
GAT_h32_l3_head1_a0.3,0.3,country_score,0.6760240197181702,0.34176790714263916,0.9996474385261536,0.9999396800994873
GAT_h32_l3_head1_a0.5,0.5,combined_score,0.9054545760154724,0.5967003107070923,2.1413044929504395,2.649439811706543
GAT_h32_l3_head1_a0.5,0.5,population_error,1.009889841079712,0.9462107419967651,2.968627691268921,3.7654125690460205
GAT_h32_l3_head1_a0.5,0.5,country_score,0.7488012313842773,0.27692529559135437,0.9991208910942078,0.9999134540557861
GAT_h32_l3_head1_a0.7,0.7,combined_score,0.7037808895111084,0.5576921105384827,1.905728816986084,2.4535748958587646
GAT_h32_l3_head1_a0.7,0.7,population_error,0.7167801260948181,0.8740561604499817,2.6223912239074707,3.4767110347747803
GAT_h32_l3_head1_a0.7,0.7,country_score,0.6842820048332214,0.31733420491218567,0.9989634156227112,0.9998757839202881
